row_idx,description,review,desc_S01_score,rev_S01_score,desc_S02_score,rev_S02_score,desc_S03_score,rev_S03_score,desc_S04_score,rev_S04_score,desc_S05_score,rev_S05_score,desc_S06_score,rev_S06_score,desc_S07_score,rev_S07_score,desc_S08_score,rev_S08_score,desc_S09_score,rev_S09_score,desc_S10_score,rev_S10_score
5189,"Urban Oasis!  2nd Floor guest bedroom in residential home.  Shared entrance.  Shared bath with one other guest room.  Use of kitchen and washer/dryer. Street parking.  Use of driveway, if necessary.  Walking distance to Albany Med, Albany Pharmacy, Albany Law School, College of St. Rose and Sage College.  On Main bus line.  10 minute drive from downtown.",I slept great!  Ed is very accommodating. Helpful but also gave me my privacy. Highly recommend staying here over any expensive hotel.,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.8,0.8,0.5,0.5,0.5,0.5
8811,"This 2nd floor one bedroom in a Historic Brownstone 1800's across the street from Washington park. Beautiful woodwork throughout with all the comforts of home. Great area where you can walk or jog in the park or just enjoy a cup of coffee outside. Choice of restaurants, stores & shops on Lark street. Movie theater, hospitals and malls all in close proximity. We are located on State street in Albany in a desirable residential area with easy Uber or Lyft service available.  ((NO PARTIES!!))","Warm, charming flat with great view to the park. Suitable for a couple or family with two kids. very clean and tidy",0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
9844,"Discover Lark Street - A Hip Albany Neighborhood. With countless restaurants, cafes, art galleries, special events, and more, this funky arts and entertainment district is a major Albany hotspot. The Iconic Downtown Apartment is a beautifully renovated 1850s era 4 - story brick building, in the heart of Lark Street, and a perfect oasis to relax and explore. We have taken ample time to carefully craft this space with tasteful décor, to maximize its potential and ensure your enjoyment","location was great. right in the middle of lark st with plenty of things to do and places to eat or grab a drink. inside was beautiful, clean , spacious old school brownstone. i would definitely come stay here again. just 1 minor downside. all the crack heads/ homeless people heckling/ harrassing for money any time wether its 11 pm or 7 am they out here. overall very satisfied. good job brian",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
8377,"Welcome to our charming studio in the heart of Albany's Center Square. Nestled in one of the oldest homes in the neighborhood, the space has been restored to blend history with modern convenience. Recently renovated, it features a modern bathroom with rain shower. The décor is a nod to mid-century aesthetics.  This cozy studio is a stone's throw away from Albany's main attractions within easy walking distance. Experience a unique blend of past and present in this delightful Albany retreat.",Jason deserves his super host title. It is very clean. Jason is prompt at responding to inquires.I would stay again.,0.5,0.8,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
12868,"Perfect place to relax with your family or stopover on a work trip. A quiet, suburban neighborhood that is close enough to everything. 5 min drive to UAlbany and St Peter's Hospital. 15 min drive to downtown Albany. 18 min drive to Albany Int'l Airport. 5-10 min drive to plenty of restaurants and pubs.",Beautiful and clean place. Very organized. Very responsive host. Really enjoyed the stay and already booked here for my next trip.,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
12823,"Entire garden apartment in Albany, New York. Walking distance to restaurants, shops and Washington Park. Situated in the heart of Historic Center Square neighborhood. 15 minute walk or short ride to MVP Arena. Perfect for couples and short getaways, but we welcome longer stays too!","Was an amazing stay. The hosts were very responsive to my needs. When I had changes to my requests , they were they and assisted with ease. Great place to stay! Highly recommend!",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
10166,"This historic property is close to everything making it easy to plan your visit. The room is tastefully decorated with a spilt king purple hybrid 4 mattress, sitting area, and well lit desk. There’s a large closet and entertainment center as well. The bathroom is shared with one other room. A second shared bathroom is on the first floor of the home.","This place was really great and super clean! The location is in a good part of town with very close access to public transit and is in a neighborhood that has nice looking, well- maintained houses. The house itself is cozily decorated and comfortable, with a large kitchen, living room, and area where one can study or work. The bedroom I stayed in was very clean, came with towels provided, and had a key code on the door. The shared bathroom was always clean during my time there and had shampoo, conditioner, soap, and a blow dryer available to use. The grounds are full of green grass and flowers. The manager is very nice and helpful. He ensures the place is cleaned daily and gave me some tips on what to do in Albany. I would stay here again.",0.5,0.9,0.8,0.8,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.3,0.8,0.5,0.5,0.7,0.7,0.5,0.5
2337,"Convenience and comfort is what you will find. Private bedroom offered in single family home with driveway close to Albany Med, St. Peter’s, St. Rose, U Albany, CDTA public transport, restaurants, downtown, and nightlife. Full kitchen available with comfortable living room and full bathroom. Hosted multiple medical professionals, students, state interns, and more!  House is a 4 bedroom 1 bath home.","Good place for a short stay in Albany, located not too far from a local supermarket and in a quiet residential area. Host was very responsive and check in/out very smoothly. Other guests were all very friendly and there are clear house rules. Meets the expectations.",0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5
1292,Spacious warm studio in 1840 house close to hospitals and downtown. Own bath flat screen cable tv wireless internet ground floor. Double bed coffee tea fridge microwave and parking. Suit 1. On park walk to post office cvs Chinese sports bar. Comfortable and decorated with taste. Irish host,"Excellent stay! Liz was excellent, thoughtful, and attentive. Her house is beautiful, and very comfortable. Very much needed restful getaway.",0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.8,0.5,0.5,0.5,0.5
7698,"This completely modernized garden-level space provides a charming and unique atmosphere while also being centrally located in the Capital Region of New York.   My partner and I have taken ample time to carefully craft this space to maximize its potential and ensure your enjoyment. Featuring a fully loaded kitchen with stainless steal appliances, marble countertops, exposed brick throughout, tasteful decor, and your own private patio. We truly hope you enjoy this space as much as we do!","This spot is so cute, clean and cozy. The hosts were super helpful and easy to communicate with. Would love to stay here again.",0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5
4448,"Comfortable single- family home in quiet residential neighborhood.  Large bathroom with a “guest sink” and two showers to choose from. Comfortable beds and a desk to work at. Free and easy on street parking, bus routes to downtown at both ends of the block. Close to hospitals, Albany JCC, library. Wide variety of restaurants nearby.",Diana is a great host and she gladly showed me around her home. The house is located in a good neighborhood so that really was a plus for me. The house is clean and well decorated. Loved the paintings in the room I stayed in. Hope to stay there again if I get a chance.,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5
6053,"1st floor studio in Historic Brownstone 1800's across the street from Washington park. Beautiful woodwork throughout with all the comforts & amenities of home. Quiet area where you can walk or jog in the park or just enjoy a cup of coffee outside. Choice of restaurants and stores on Lark street, movie theater, hospitals and malls all in close proximity. We are located on State street in Albany in a desirable residential area. ((NO PARTIES!!))","I’ve come to Albany a few times for work, and Lloyd’s place is really a notch above the rest! Traveling while we are still living with COVID-19, I worry about cleanliness but the place was sparkling clean! The house is beautiful and on one of the best streets in Albany, facing the park. Having Lark St nearby is great!  The best part is definitely Lloyd as a host: incredibly responsive and meticulous. I hope to be back soon.",0.5,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5
10954,"Room available near major hospitals and universities/colleges in Albany, NY.   Close to restaurants, grocery stores, bus lines and coffee shops.   We are friendly to travelers of all kinds, folks around for a short-period and welcome all persons.  *Please be advised: This is a 3 bedroom house and the homeowner lives in the house. All rooms are private; all common rooms shared. You will have access to all amenities in home.   We do have pets in the home, please advise of allergies.",This was a great place to return to while taking a class in the area. The bed and linens were very comfortable and Melissa had great suggestions for local favorites. Loved all the little details that made Melissa’s house feel like home.,0.5,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
8044,"This beautifully renovated and brightly decorated brownstone in historic Albany is your perfect getaway. Located just minutes from charming downtown, guests can enjoy all Albany has to offer.   Very spacious bedroom and living area with an abundance of natural light creates a very comfortable environment! It features a fully stocked kitchen, in unit washer/dryer, free resident lot parking, and a fenced shared backyard with bbq for guests to enjoy.  Long term stays available.",Great and responsive host. Nice space. All around good listing.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
3294,"Private entrance to sunny garden level suite in a historic yet completely renovated 1858 town house. Clean, tidy, well appointed, on pretty cobblestone street between Empire State Plaza (one block away) and Washington Park (two block away), walkable to everything on Lark and Downtown. Private entrance and back exit to secbathroom, living room, bedroom, classic, fragrance free, restful, happy vibes. Access to a secluded private garden/patio. We have hosted more than 3,000 guests since 2","Perfect place to spend a night to see a show at the Egg. We walked to a great dinner, then Ben & Jerry's ice cream for dessert, then to the venue and back again. Felt comfortable in the neighborhood. Would totally do it again for another show. Bed was comfortable, place was clean, mini fridge held restaurant leftovers perfectly. Exactly what I was looking for.",0.8,0.8,0.7,0.7,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.7,0.7,0.6,0.6
13086,"The whole group will enjoy easy access to everything from this centrally located place. Large open floor plan with living room, dining room, work area, kitchen and full bath all on one floor. Front and back porch complete this level. Second floor has four good size bedrooms, all with closets and additional full bath. Great location near St. Peters, Albany medical, colleges, major highways 🛣️ and more. Offstreet parking and yard make this a great place to stop for some adventures",We felt safe and comfortable with the house and neighborhood.  Check-in was a breeze and Diana was very responsive when we contacted her about the heating system. She had us in contact with the maintenance company within minutes.  We were a family of 5 with adult children and there was plenty of room for all of us.,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.8,0.8
8500,"Welcome to our charming studio in the heart of Albany's Center Square. Nestled in one of the oldest homes in the neighborhood, the space has been restored to blend history with modern convenience. Recently renovated, it features a modern bathroom with rain shower. The décor is a nod to mid-century aesthetics.  This cozy studio is a stone's throw away from Albany's main attractions within easy walking distance. Experience a unique blend of past and present in this delightful Albany retreat.","I had to book Jason’s place last minute due to some plumbing issues in my apartment and he was so helpful, arranging for an early check in and being flexible. The unit is lovely and the rain shower is awesome! Must stay!",0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
3858,"BOOK this attic loft in a renovated historic 200 year-old building in a quiet neighborhood of Albany's Pastures. Great location near Albany Medical Center, MVP Arena, Empire State Plaza, Library, Lark Street, State Offices, courts; easy access to local & regional bus routes and highways (I-787, I-90 & I-87).  Great for traveling nurses!  Accommodates up to 5 NON-SMOKING guests. Toiletries included.  Save & BOOK our 3rd floor suite today! Message me anytime. Hope to welcome you soon!  -Earl",This was a great place to spend the night. Earl’s place included many thoughtful additions for travelers which I haven’t seen at other Airbnbs. The logistics for entrance and cleaning were very efficiently handled. Earl was also a great communicator. I would gladly stay here again.,0.5,0.5,0.8,0.8,0.5,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5
